job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings
170.0,Business Analyst,Medium,E-commerce,Australia,Onsite,Mid,10.0,Master,0.0,1.0,1.0,0.0,0.0,92993.0,8.0,2026.0,High,7.0
171.0,Business Analyst,Startup,E-commerce,Canada,Hybrid,Mid,4.0,Bachelor,0.0,1.0,0.0,0.0,,88656.0,3.0,2020.0,Low,4.0
172.0,AI Engineer,Enterprise,E-commerce,Germany,Onsite,Entry,13.0,Master,1.0,1.0,1.0,1.0,1.0,129839.0,3.0,2020.0,High,2.0
173.0,Business Analyst,MNC,E-commerce,Australia,Hybrid,Entry,12.0,Master,0.0,0.0,1.0,0.0,1.0,98616.0,1.0,2021.0,High,9.0
174.0,AI Engineer,MNC,E-commerce,USA,Hybrid,Mid,11.0,Master,1.0,0.0,1.0,0.0,0.0,145775.0,11.0,2025.0,Medium,2.0
175.0,Data Scientist,Enterprise,Finance,Germany,Onsite,Entry,4.0,PhD,1.0,1.0,0.0,0.0,0.0,49940.0,8.0,2020.0,High,8.0
176.0,Data Analyst,,E-commerce,UK,Onsite,Entry,3.0,Bachelor,0.0,1.0,1.0,0.0,1.0,79866.0,4.0,2026.0,Low,4.0
177.0,Data Analyst,Enterprise,Retail,Germany,Onsite,Senior,4.0,Master,0.0,1.0,1.0,1.0,1.0,,12.0,2020.0,High,6.0
178.0,Data Scientist,Startup,Healthcare,Singapore,Hybrid,Senior,3.0,Bachelor,1.0,1.0,1.0,0.0,0.0,118569.0,7.0,2025.0,High,9.0
179.0,Machine Learning Engineer,Medium,E-commerce,Germany,Onsite,Mid,12.0,Master,0.0,1.0,0.0,1.0,1.0,143714.0,10.0,2026.0,Medium,2.0
180.0,Data Scientist,MNC,Healthcare,Singapore,Remote,Entry,13.0,PhD,1.0,1.0,0.0,1.0,1.0,,4.0,2024.0,Medium,4.0
181.0,AI Engineer,MNC,Retail,Australia,Remote,Entry,9.0,PhD,1.0,1.0,0.0,0.0,,112697.0,5.0,2024.0,High,9.0
182.0,Data Engineer,Startup,Education,Australia,Hybrid,Senior,11.0,PhD,1.0,0.0,1.0,1.0,1.0,142003.0,2.0,2021.0,High,9.0
183.0,Business Analyst,Startup,Technology,UK,Hybrid,Senior,2.0,PhD,0.0,1.0,1.0,0.0,1.0,121724.0,1.0,2022.0,Low,5.0
184.0,Data Engineer,Enterprise,E-commerce,Australia,Onsite,Senior,4.0,Bachelor,0.0,1.0,1.0,1.0,1.0,141272.0,12.0,2024.0,High,8.0
185.0,Data Analyst,Startup,Technology,UK,Hybrid,Mid,8.0,PhD,1.0,0.0,1.0,1.0,0.0,102159.0,9.0,2023.0,High,2.0
186.0,AI Engineer,Medium,Healthcare,India,Hybrid,Mid,13.0,Bachelor,1.0,0.0,1.0,0.0,0.0,127634.0,3.0,2026.0,Medium,4.0
187.0,Data Engineer,MNC,Retail,Canada,Hybrid,Senior,3.0,Bachelor,1.0,1.0,1.0,1.0,0.0,152909.0,5.0,2025.0,High,5.0
188.0,Business Analyst,Medium,Education,Australia,Remote,Entry,6.0,Bachelor,0.0,1.0,0.0,1.0,0.0,,10.0,2026.0,High,8.0
189.0,AI Engineer,MNC,Education,India,Hybrid,Mid,14.0,PhD,1.0,1.0,0.0,0.0,0.0,130663.0,12.0,2025.0,Medium,3.0
190.0,Machine Learning Engineer,Medium,E-commerce,Singapore,Onsite,Entry,6.0,Master,0.0,0.0,0.0,1.0,0.0,101136.0,11.0,2023.0,Low,4.0
191.0,Data Analyst,,Retail,USA,Hybrid,Entry,0.0,Bachelor,1.0,1.0,1.0,1.0,0.0,77125.0,12.0,2022.0,High,6.0
192.0,Data Scientist,Medium,E-commerce,USA,Remote,Mid,2.0,Master,0.0,0.0,0.0,1.0,1.0,97757.0,1.0,2022.0,Low,6.0
193.0,Business Analyst,Enterprise,E-commerce,UK,Hybrid,Senior,,Master,0.0,0.0,0.0,1.0,0.0,112096.0,5.0,2021.0,Medium,4.0
194.0,Business Analyst,MNC,Education,India,Hybrid,Senior,1.0,PhD,0.0,0.0,1.0,0.0,1.0,140685.0,12.0,2023.0,Low,6.0
195.0,AI Engineer,Startup,Technology,USA,Remote,Mid,13.0,Master,1.0,1.0,0.0,0.0,0.0,110905.0,6.0,2026.0,High,8.0
196.0,Machine Learning Engineer,Startup,E-commerce,Australia,Remote,Entry,,PhD,1.0,1.0,0.0,0.0,0.0,85689.0,1.0,2022.0,Low,4.0
197.0,Data Engineer,Enterprise,Healthcare,UK,Onsite,Senior,9.0,,1.0,1.0,1.0,1.0,1.0,139260.0,10.0,2024.0,High,9.0
198.0,Machine Learning Engineer,Startup,Retail,Singapore,Hybrid,Entry,2.0,Bachelor,0.0,0.0,0.0,1.0,1.0,116588.0,9.0,2020.0,High,9.0
199.0,Machine Learning Engineer,Startup,Technology,Singapore,Hybrid,Entry,5.0,PhD,0.0,0.0,0.0,1.0,,106171.0,10.0,2022.0,Low,2.0
200.0,Data Scientist,Enterprise,Education,USA,Remote,Mid,13.0,Master,1.0,1.0,0.0,1.0,0.0,86537.0,6.0,2020.0,Medium,5.0
201.0,Machine Learning Engineer,Medium,Healthcare,UK,Remote,Senior,11.0,Master,1.0,0.0,1.0,1.0,1.0,176727.0,3.0,2026.0,High,3.0
202.0,Data Scientist,MNC,E-commerce,Germany,Hybrid,Senior,3.0,Master,1.0,0.0,1.0,1.0,0.0,145781.0,11.0,2024.0,High,6.0
203.0,Data Scientist,MNC,Healthcare,Germany,Hybrid,Entry,1.0,PhD,0.0,1.0,1.0,0.0,1.0,91577.0,4.0,2022.0,Low,1.0
204.0,Data Engineer,Enterprise,Technology,Singapore,Remote,Senior,10.0,Master,0.0,0.0,0.0,0.0,1.0,113087.0,12.0,2023.0,High,8.0
205.0,Data Scientist,MNC,E-commerce,Canada,Onsite,Entry,14.0,PhD,1.0,1.0,1.0,1.0,1.0,108525.0,12.0,2021.0,High,4.0
206.0,Data Analyst,Startup,Retail,UK,Hybrid,Senior,0.0,,1.0,0.0,0.0,1.0,1.0,120687.0,11.0,2024.0,Low,5.0
207.0,AI Engineer,Medium,Education,Australia,Hybrid,Senior,11.0,Bachelor,0.0,1.0,0.0,1.0,0.0,155108.0,5.0,2025.0,High,7.0
208.0,Business Analyst,Medium,Technology,Germany,Hybrid,Mid,10.0,,0.0,1.0,0.0,0.0,0.0,73864.0,4.0,2021.0,Medium,3.0
209.0,Machine Learning Engineer,Medium,Education,Canada,Onsite,Entry,8.0,,1.0,1.0,1.0,1.0,0.0,120569.0,12.0,2023.0,High,9.0
210.0,Data Scientist,Startup,Healthcare,Australia,Onsite,Mid,4.0,Master,1.0,1.0,1.0,1.0,0.0,109890.0,4.0,2021.0,High,5.0
211.0,Data Scientist,Enterprise,Healthcare,India,Onsite,Entry,5.0,PhD,0.0,0.0,1.0,0.0,1.0,78915.0,2.0,2021.0,Low,3.0
212.0,Data Analyst,MNC,Technology,Singapore,Onsite,Mid,3.0,Bachelor,1.0,0.0,1.0,0.0,0.0,111659.0,10.0,2020.0,Low,3.0
213.0,Data Engineer,Enterprise,E-commerce,UK,Remote,Entry,13.0,Bachelor,1.0,1.0,1.0,1.0,0.0,75392.0,3.0,2023.0,High,7.0
214.0,Business Analyst,Enterprise,Healthcare,UK,Remote,Mid,10.0,PhD,0.0,0.0,0.0,1.0,1.0,95141.0,4.0,2024.0,Medium,6.0
215.0,Data Engineer,Enterprise,Retail,Australia,Onsite,Mid,3.0,PhD,0.0,0.0,1.0,1.0,1.0,111750.0,6.0,2020.0,High,6.0
216.0,Data Analyst,Medium,Retail,UK,Hybrid,Senior,11.0,Bachelor,1.0,0.0,0.0,1.0,0.0,111531.0,3.0,2026.0,High,9.0
217.0,AI Engineer,Medium,Education,Canada,Remote,Entry,,Master,1.0,0.0,1.0,1.0,0.0,116762.0,9.0,2022.0,High,5.0
218.0,Data Engineer,Medium,Finance,Germany,Onsite,Mid,12.0,Bachelor,1.0,1.0,0.0,1.0,0.0,92183.0,1.0,2025.0,High,7.0
219.0,AI Engineer,,Retail,Australia,Hybrid,Entry,4.0,PhD,0.0,1.0,1.0,0.0,0.0,107156.0,9.0,2024.0,Low,1.0
220.0,Data Scientist,MNC,Retail,USA,Hybrid,Entry,6.0,Bachelor,0.0,1.0,1.0,1.0,1.0,111748.0,6.0,2024.0,High,9.0
221.0,Data Analyst,,Technology,USA,Remote,Senior,6.0,PhD,1.0,1.0,1.0,1.0,1.0,135193.0,8.0,2021.0,High,3.0
222.0,Data Analyst,,Finance,USA,Onsite,Mid,5.0,Master,0.0,1.0,0.0,0.0,1.0,88921.0,11.0,2022.0,Low,6.0
223.0,AI Engineer,Medium,Finance,USA,Remote,Entry,2.0,Bachelor,1.0,1.0,0.0,1.0,0.0,105808.0,6.0,2020.0,Low,4.0
224.0,Data Engineer,Startup,Education,UK,Remote,Mid,4.0,PhD,0.0,0.0,1.0,1.0,1.0,116376.0,9.0,2024.0,High,6.0
225.0,Data Scientist,Startup,Finance,Canada,Onsite,Senior,6.0,PhD,0.0,0.0,0.0,1.0,,115002.0,1.0,2023.0,Low,3.0
226.0,Data Analyst,MNC,E-commerce,Canada,Remote,Entry,12.0,Bachelor,1.0,0.0,1.0,1.0,0.0,103365.0,7.0,2025.0,High,8.0
227.0,Business Analyst,Enterprise,Finance,Singapore,Hybrid,Mid,3.0,Master,1.0,0.0,0.0,1.0,1.0,96774.0,12.0,2023.0,Low,5.0
228.0,Data Scientist,Startup,Technology,India,Onsite,Senior,6.0,Bachelor,1.0,0.0,0.0,0.0,1.0,106842.0,11.0,2024.0,Low,2.0
229.0,Machine Learning Engineer,Medium,Healthcare,UK,Hybrid,Entry,6.0,Bachelor,1.0,0.0,1.0,1.0,0.0,116628.0,6.0,2022.0,High,5.0
230.0,Data Engineer,MNC,Healthcare,USA,Remote,Mid,10.0,PhD,0.0,0.0,0.0,0.0,1.0,109428.0,1.0,2026.0,Medium,5.0
231.0,Data Scientist,Enterprise,Finance,Australia,Remote,Mid,1.0,PhD,1.0,0.0,0.0,0.0,0.0,73259.0,12.0,2021.0,Low,5.0
232.0,Data Analyst,Enterprise,Technology,Germany,Onsite,Entry,6.0,PhD,1.0,0.0,1.0,1.0,1.0,86141.0,4.0,2023.0,High,9.0
233.0,Data Scientist,MNC,Healthcare,Germany,Remote,Senior,7.0,Bachelor,0.0,0.0,0.0,1.0,0.0,132011.0,3.0,2022.0,Low,2.0
234.0,Data Analyst,Medium,Retail,USA,Remote,Mid,7.0,Bachelor,1.0,1.0,1.0,1.0,1.0,111054.0,4.0,2020.0,High,6.0
235.0,Business Analyst,Medium,E-commerce,Australia,Onsite,Senior,12.0,PhD,1.0,1.0,0.0,1.0,1.0,122309.0,11.0,2024.0,Medium,3.0
236.0,Business Analyst,Medium,Healthcare,Canada,Hybrid,Entry,9.0,Bachelor,1.0,0.0,0.0,0.0,1.0,55785.0,12.0,2020.0,Medium,4.0
237.0,Data Scientist,Startup,E-commerce,UK,Onsite,Mid,12.0,Bachelor,1.0,1.0,1.0,1.0,0.0,102352.0,2.0,2024.0,High,5.0
238.0,Data Engineer,Startup,Retail,Singapore,Onsite,Senior,1.0,Master,1.0,0.0,0.0,1.0,0.0,110382.0,12.0,2024.0,Low,5.0
239.0,AI Engineer,Enterprise,Technology,UK,Remote,Senior,2.0,Bachelor,0.0,0.0,1.0,0.0,1.0,166652.0,1.0,2022.0,Low,3.0
240.0,AI Engineer,Medium,Education,USA,Hybrid,Senior,6.0,Bachelor,0.0,1.0,1.0,0.0,0.0,153730.0,11.0,2024.0,Low,5.0
241.0,Machine Learning Engineer,Enterprise,Education,Canada,Onsite,Mid,5.0,Bachelor,0.0,0.0,1.0,0.0,0.0,,10.0,2023.0,High,8.0
242.0,Data Engineer,Startup,Retail,UK,Hybrid,Mid,6.0,,1.0,1.0,1.0,0.0,0.0,87454.0,11.0,2022.0,High,8.0
243.0,Data Scientist,Enterprise,Healthcare,USA,Onsite,Entry,10.0,Master,1.0,1.0,0.0,0.0,0.0,54094.0,3.0,2026.0,Medium,4.0
244.0,Data Scientist,MNC,Technology,Canada,Remote,Entry,0.0,Bachelor,1.0,1.0,0.0,0.0,1.0,77490.0,5.0,2024.0,Low,3.0
245.0,Data Engineer,Startup,Healthcare,Australia,Remote,Mid,2.0,PhD,1.0,1.0,1.0,1.0,1.0,111999.0,12.0,2021.0,High,5.0
246.0,Data Scientist,MNC,Retail,Australia,Remote,Mid,2.0,PhD,0.0,1.0,1.0,1.0,0.0,128733.0,7.0,2022.0,High,8.0
247.0,Data Scientist,MNC,Finance,Canada,Remote,Senior,12.0,Bachelor,1.0,1.0,0.0,1.0,1.0,148448.0,4.0,2022.0,High,9.0
248.0,Machine Learning Engineer,Enterprise,Finance,India,Hybrid,Mid,14.0,Master,1.0,0.0,0.0,1.0,0.0,127092.0,3.0,2022.0,Medium,2.0
249.0,Data Engineer,MNC,Healthcare,USA,Onsite,Mid,11.0,Master,1.0,1.0,1.0,1.0,1.0,132555.0,2.0,2026.0,High,8.0
250.0,Data Analyst,MNC,Education,Australia,Onsite,Senior,12.0,Master,0.0,0.0,0.0,0.0,0.0,120789.0,5.0,2024.0,High,9.0
251.0,Business Analyst,Enterprise,E-commerce,UK,Remote,Entry,14.0,Master,0.0,0.0,0.0,1.0,1.0,,6.0,2023.0,Medium,4.0
252.0,AI Engineer,MNC,Healthcare,Australia,Hybrid,Mid,7.0,Bachelor,0.0,1.0,1.0,0.0,1.0,161919.0,2.0,2023.0,High,7.0
253.0,Data Engineer,Medium,Healthcare,India,Onsite,Senior,11.0,Bachelor,0.0,0.0,0.0,0.0,0.0,98167.0,6.0,2025.0,Medium,2.0
254.0,Data Scientist,Enterprise,Healthcare,USA,Hybrid,Entry,12.0,Bachelor,1.0,0.0,0.0,0.0,0.0,49232.0,11.0,2021.0,Medium,3.0
255.0,AI Engineer,MNC,Technology,India,Onsite,Senior,2.0,Bachelor,0.0,1.0,1.0,1.0,1.0,203662.0,10.0,2024.0,High,3.0
256.0,Data Scientist,MNC,Retail,USA,Onsite,Mid,6.0,PhD,0.0,0.0,0.0,0.0,0.0,93607.0,12.0,2022.0,Low,1.0
257.0,Data Scientist,MNC,Finance,Australia,Remote,Entry,2.0,PhD,1.0,0.0,1.0,0.0,0.0,85423.0,7.0,2023.0,Low,6.0
258.0,Data Scientist,Enterprise,Healthcare,Australia,Onsite,Entry,8.0,PhD,0.0,1.0,0.0,0.0,1.0,59424.0,6.0,2022.0,Medium,2.0
259.0,Data Engineer,MNC,Education,USA,Remote,Senior,12.0,Bachelor,1.0,0.0,1.0,1.0,0.0,152170.0,12.0,2025.0,High,4.0
260.0,AI Engineer,MNC,E-commerce,Germany,Hybrid,Mid,3.0,Bachelor,0.0,1.0,0.0,0.0,0.0,134213.0,6.0,2021.0,High,9.0
261.0,Business Analyst,MNC,E-commerce,India,Hybrid,Entry,5.0,Bachelor,1.0,1.0,1.0,0.0,1.0,98088.0,3.0,2026.0,Low,3.0
262.0,Data Engineer,Startup,Technology,Australia,Remote,Senior,3.0,Bachelor,1.0,1.0,1.0,1.0,0.0,129214.0,12.0,2026.0,High,4.0
263.0,Data Scientist,MNC,Technology,India,Onsite,Mid,9.0,Bachelor,0.0,0.0,1.0,0.0,1.0,119063.0,5.0,2020.0,Medium,5.0
264.0,Data Scientist,Enterprise,Healthcare,Singapore,Remote,Mid,4.0,PhD,1.0,0.0,0.0,1.0,0.0,89552.0,11.0,2020.0,Low,3.0
265.0,Data Scientist,,E-commerce,Australia,Onsite,Senior,8.0,Bachelor,0.0,1.0,1.0,1.0,0.0,154433.0,4.0,2021.0,High,7.0
266.0,Data Scientist,Enterprise,E-commerce,Germany,Hybrid,Senior,11.0,PhD,1.0,0.0,0.0,0.0,1.0,105025.0,9.0,2021.0,High,7.0
267.0,Data Analyst,Startup,Retail,UK,Remote,Entry,14.0,PhD,1.0,0.0,0.0,0.0,0.0,45215.0,6.0,2023.0,Medium,4.0
268.0,Data Scientist,Enterprise,Finance,Australia,Hybrid,Mid,,Bachelor,0.0,1.0,1.0,0.0,0.0,90685.0,1.0,2021.0,High,8.0
269.0,Data Engineer,Enterprise,Healthcare,Singapore,Remote,Mid,13.0,Bachelor,0.0,1.0,1.0,1.0,,111932.0,3.0,2025.0,High,2.0
270.0,Data Engineer,Startup,Technology,Canada,Onsite,Entry,10.0,Bachelor,0.0,1.0,0.0,0.0,1.0,64467.0,8.0,2022.0,Medium,6.0
271.0,Machine Learning Engineer,Medium,Finance,Germany,Onsite,Entry,1.0,Bachelor,0.0,0.0,0.0,1.0,1.0,119475.0,12.0,2022.0,Low,2.0
272.0,Business Analyst,Enterprise,E-commerce,India,Remote,Senior,4.0,PhD,1.0,1.0,1.0,0.0,1.0,123423.0,4.0,2026.0,High,8.0
273.0,Data Engineer,Startup,Retail,Singapore,Remote,Senior,5.0,Master,0.0,1.0,1.0,0.0,0.0,111636.0,12.0,2023.0,Low,4.0
274.0,Machine Learning Engineer,Enterprise,Retail,Canada,Hybrid,Mid,7.0,PhD,1.0,0.0,1.0,0.0,0.0,,3.0,2023.0,High,9.0
275.0,Business Analyst,Startup,Healthcare,Germany,Remote,Mid,10.0,PhD,1.0,0.0,0.0,1.0,0.0,88824.0,3.0,2023.0,High,7.0
276.0,AI Engineer,Startup,Education,UK,Onsite,Entry,10.0,PhD,1.0,1.0,0.0,1.0,0.0,104956.0,4.0,2024.0,Medium,4.0
277.0,Data Analyst,Medium,Technology,USA,Hybrid,Entry,9.0,Master,0.0,1.0,1.0,0.0,1.0,74200.0,5.0,2021.0,High,9.0
278.0,Data Scientist,Startup,Education,India,Remote,Entry,3.0,Bachelor,0.0,1.0,0.0,1.0,0.0,66242.0,12.0,2021.0,Low,5.0
279.0,Data Analyst,Enterprise,E-commerce,Germany,Onsite,Senior,6.0,PhD,1.0,1.0,0.0,0.0,1.0,114065.0,4.0,2026.0,Low,4.0
280.0,Machine Learning Engineer,MNC,E-commerce,Canada,Remote,Senior,13.0,PhD,1.0,1.0,0.0,0.0,1.0,167468.0,1.0,2022.0,Medium,3.0
281.0,Data Analyst,MNC,E-commerce,Germany,Hybrid,Entry,3.0,Master,0.0,1.0,0.0,0.0,0.0,72415.0,4.0,2026.0,Low,5.0
282.0,Business Analyst,Startup,Education,Canada,Hybrid,Entry,12.0,Bachelor,0.0,1.0,1.0,1.0,0.0,84865.0,8.0,2026.0,High,9.0
283.0,Data Engineer,Startup,E-commerce,Germany,Onsite,Senior,14.0,Master,1.0,1.0,1.0,1.0,0.0,128240.0,5.0,2024.0,High,4.0
284.0,Machine Learning Engineer,Medium,Education,Australia,Remote,Entry,2.0,PhD,1.0,0.0,1.0,1.0,0.0,118811.0,7.0,2025.0,High,6.0
285.0,Business Analyst,,E-commerce,USA,Onsite,Senior,,PhD,1.0,1.0,0.0,1.0,0.0,119168.0,11.0,2021.0,High,9.0
286.0,Data Engineer,Startup,Finance,Germany,Onsite,Entry,4.0,PhD,0.0,1.0,0.0,0.0,0.0,47610.0,4.0,2020.0,High,9.0
287.0,Data Scientist,Enterprise,Healthcare,Singapore,Onsite,Senior,0.0,Master,0.0,0.0,1.0,0.0,0.0,113664.0,2.0,2022.0,High,9.0
288.0,Data Scientist,Startup,Finance,Canada,Hybrid,Mid,2.0,Bachelor,0.0,0.0,0.0,1.0,1.0,99287.0,1.0,2020.0,High,7.0
289.0,Data Analyst,Medium,Technology,Germany,Hybrid,Entry,10.0,PhD,1.0,0.0,1.0,1.0,1.0,86293.0,2.0,2024.0,High,1.0
290.0,AI Engineer,MNC,Retail,Canada,Onsite,Mid,0.0,Bachelor,0.0,1.0,0.0,0.0,0.0,136426.0,6.0,2024.0,Low,5.0
291.0,Data Engineer,Enterprise,Retail,Germany,Onsite,Senior,8.0,Master,1.0,0.0,1.0,1.0,0.0,128093.0,3.0,2020.0,High,2.0
292.0,Business Analyst,MNC,Education,Singapore,Onsite,Mid,2.0,PhD,0.0,1.0,1.0,1.0,1.0,130112.0,12.0,2025.0,High,1.0
293.0,Business Analyst,Enterprise,E-commerce,UK,Remote,Mid,4.0,Bachelor,0.0,1.0,1.0,0.0,1.0,98104.0,2.0,2020.0,High,8.0
294.0,Data Analyst,Medium,E-commerce,UK,Hybrid,Mid,6.0,PhD,1.0,0.0,0.0,1.0,1.0,104741.0,7.0,2022.0,High,7.0
295.0,Data Engineer,,Technology,Canada,Hybrid,Senior,8.0,Master,0.0,1.0,1.0,1.0,0.0,125517.0,10.0,2024.0,High,1.0
296.0,AI Engineer,Medium,Finance,Canada,Hybrid,Mid,0.0,Bachelor,0.0,0.0,1.0,0.0,0.0,131241.0,9.0,2022.0,Low,3.0
297.0,Machine Learning Engineer,MNC,Healthcare,Australia,Hybrid,Mid,6.0,PhD,0.0,0.0,0.0,0.0,1.0,142600.0,6.0,2023.0,Low,4.0
298.0,AI Engineer,Enterprise,Technology,UK,Onsite,Mid,4.0,,1.0,1.0,0.0,1.0,0.0,132519.0,6.0,2020.0,High,9.0
299.0,Data Analyst,MNC,Retail,Germany,Hybrid,Entry,2.0,Bachelor,1.0,0.0,1.0,0.0,0.0,82994.0,5.0,2022.0,Low,6.0
300.0,Data Engineer,MNC,Healthcare,Australia,Remote,Entry,0.0,Bachelor,0.0,1.0,0.0,0.0,0.0,65082.0,1.0,2021.0,Low,4.0
301.0,AI Engineer,Startup,E-commerce,Australia,Hybrid,Mid,0.0,Master,1.0,1.0,0.0,1.0,1.0,136779.0,11.0,2024.0,Low,3.0
302.0,Data Scientist,MNC,Technology,Canada,Onsite,Entry,9.0,PhD,0.0,1.0,1.0,0.0,0.0,89256.0,10.0,2021.0,High,9.0
303.0,AI Engineer,Startup,Finance,Canada,Onsite,Senior,14.0,PhD,0.0,0.0,1.0,0.0,0.0,158252.0,2.0,2022.0,Medium,2.0
304.0,Data Engineer,Medium,Finance,UK,Hybrid,Mid,9.0,PhD,1.0,1.0,0.0,0.0,1.0,,6.0,2020.0,High,8.0
305.0,Data Analyst,Medium,Retail,Australia,Hybrid,Entry,12.0,Bachelor,1.0,0.0,0.0,0.0,0.0,54909.0,5.0,2020.0,Medium,1.0
306.0,Machine Learning Engineer,MNC,Retail,Canada,Hybrid,Entry,,Master,0.0,1.0,1.0,1.0,1.0,150738.0,5.0,2026.0,High,4.0
307.0,AI Engineer,Medium,Healthcare,Singapore,Hybrid,Senior,,Master,0.0,1.0,1.0,1.0,0.0,173003.0,12.0,2026.0,High,6.0
308.0,Data Scientist,Enterprise,Retail,Australia,Hybrid,Mid,0.0,Bachelor,1.0,1.0,0.0,1.0,0.0,87032.0,10.0,2023.0,Low,5.0
309.0,Business Analyst,Medium,Retail,Canada,Onsite,Senior,3.0,,0.0,0.0,1.0,1.0,1.0,139841.0,7.0,2020.0,High,8.0
310.0,Business Analyst,Startup,Healthcare,Germany,Remote,Entry,13.0,PhD,1.0,0.0,1.0,0.0,1.0,72854.0,1.0,2020.0,Medium,1.0
311.0,Business Analyst,Startup,Finance,Australia,Onsite,Entry,6.0,PhD,1.0,0.0,1.0,0.0,1.0,76219.0,7.0,2022.0,High,7.0
312.0,Data Engineer,Startup,Education,USA,Remote,Senior,6.0,Bachelor,0.0,1.0,1.0,1.0,0.0,130164.0,1.0,2026.0,High,7.0
313.0,Business Analyst,Medium,E-commerce,Australia,Hybrid,Mid,5.0,Master,0.0,1.0,0.0,1.0,0.0,92117.0,10.0,2021.0,Low,3.0
314.0,AI Engineer,,Technology,India,Remote,Mid,13.0,PhD,0.0,0.0,0.0,1.0,0.0,128453.0,12.0,2022.0,Medium,3.0
315.0,Business Analyst,Startup,Finance,Australia,Remote,Senior,9.0,PhD,1.0,0.0,1.0,0.0,0.0,115618.0,6.0,2020.0,Medium,2.0
316.0,Machine Learning Engineer,Startup,E-commerce,USA,Remote,Entry,6.0,Bachelor,1.0,1.0,1.0,0.0,0.0,105126.0,10.0,2020.0,Low,5.0
317.0,Business Analyst,Startup,Finance,Australia,Remote,Senior,10.0,Bachelor,0.0,0.0,0.0,0.0,0.0,98893.0,12.0,2020.0,High,9.0
318.0,Data Scientist,Startup,Finance,Australia,Remote,Senior,5.0,PhD,0.0,0.0,1.0,0.0,0.0,115057.0,9.0,2024.0,Low,3.0
319.0,Data Analyst,Enterprise,E-commerce,Australia,Hybrid,Entry,2.0,Master,1.0,1.0,1.0,1.0,1.0,87565.0,12.0,2026.0,High,6.0
320.0,Data Scientist,MNC,Technology,Singapore,Remote,Entry,1.0,Bachelor,1.0,0.0,0.0,1.0,0.0,86079.0,11.0,2021.0,Low,4.0
321.0,Business Analyst,Enterprise,Retail,UK,Hybrid,Mid,6.0,PhD,1.0,1.0,0.0,1.0,1.0,104277.0,1.0,2020.0,Low,2.0
322.0,AI Engineer,Enterprise,Technology,India,Remote,Senior,3.0,Bachelor,1.0,0.0,1.0,1.0,0.0,174695.0,10.0,2023.0,High,7.0
323.0,Data Scientist,Enterprise,E-commerce,UK,Remote,Senior,11.0,PhD,0.0,0.0,1.0,1.0,0.0,125990.0,3.0,2024.0,High,1.0
324.0,Machine Learning Engineer,MNC,Healthcare,Canada,Remote,Mid,9.0,Master,1.0,1.0,0.0,0.0,0.0,132575.0,8.0,2022.0,Medium,6.0
325.0,Data Scientist,MNC,E-commerce,UK,Hybrid,Mid,11.0,Master,1.0,1.0,0.0,0.0,1.0,103801.0,2.0,2021.0,Medium,1.0
326.0,AI Engineer,Enterprise,Healthcare,Singapore,Hybrid,Mid,13.0,Bachelor,1.0,0.0,0.0,0.0,1.0,126204.0,1.0,2025.0,Medium,3.0
327.0,Business Analyst,MNC,Technology,Canada,Hybrid,Mid,10.0,Bachelor,1.0,0.0,1.0,1.0,0.0,129166.0,4.0,2026.0,High,5.0
328.0,Data Engineer,MNC,Technology,India,Remote,Entry,4.0,Bachelor,0.0,1.0,1.0,0.0,0.0,85710.0,5.0,2023.0,Low,3.0
329.0,Data Engineer,Medium,Education,USA,Hybrid,Senior,12.0,PhD,0.0,1.0,0.0,1.0,1.0,122378.0,1.0,2025.0,Medium,2.0
330.0,Business Analyst,MNC,Education,UK,Onsite,Entry,10.0,PhD,1.0,0.0,1.0,0.0,0.0,86396.0,1.0,2022.0,Medium,3.0
331.0,AI Engineer,Enterprise,Retail,Canada,Onsite,Mid,13.0,PhD,0.0,1.0,1.0,0.0,0.0,125165.0,8.0,2021.0,Medium,6.0
332.0,Data Scientist,MNC,Technology,Singapore,Onsite,Senior,2.0,Master,0.0,1.0,0.0,0.0,0.0,115067.0,3.0,2022.0,Low,3.0
333.0,Machine Learning Engineer,Medium,E-commerce,UK,Remote,Senior,7.0,PhD,0.0,1.0,1.0,0.0,1.0,163262.0,11.0,2024.0,Low,5.0
334.0,Data Analyst,Startup,Technology,India,Hybrid,Entry,3.0,Master,1.0,0.0,1.0,0.0,1.0,73226.0,7.0,2025.0,Low,2.0
335.0,Machine Learning Engineer,MNC,Retail,Canada,Remote,Senior,10.0,Bachelor,0.0,0.0,0.0,1.0,1.0,186982.0,4.0,2020.0,Medium,6.0
336.0,AI Engineer,Medium,Education,India,Onsite,Entry,13.0,Bachelor,1.0,1.0,1.0,1.0,1.0,133566.0,11.0,2022.0,High,1.0
337.0,AI Engineer,MNC,Education,Germany,Hybrid,Mid,11.0,PhD,1.0,1.0,1.0,0.0,0.0,153996.0,1.0,2025.0,Medium,2.0
338.0,Machine Learning Engineer,MNC,Education,India,Onsite,Senior,3.0,Master,1.0,0.0,1.0,1.0,1.0,199735.0,4.0,2023.0,High,1.0
